name,price,status,shipping,free_returns,items_sold
Vintage. Eric Clapton's BACKLESS record.  1978 Polygram Distributors.,999,Pre-Owned,643,False,
"New ListingRonnie Milsap “Don't You Know How Much I Love You (New Mix)"" 7"" 45 rpm record",500,Pre-Owned,447,False,
New ListingWalt Disney IT'S A SMALL WORLD VINYL LP 1963 Record & Book 3925 Disneyland VTG,1998,Pre-Owned,722,False,
New ListingVtg 1960s J. Douglas Edwards Cashing Objections LP Vinyl Jay Records JR-10057,499,Pre-Owned,499,False,
New Listingvinyl record album Bobby Rush Deep South King Blues Funk RSD 237/500 blue wax,2999,Pre-Owned,0,False,
New ListingVintage 1956 Peter Pan Records Doggie In The Window 78 RPM Teddy Bear Parade,1234,Pre-Owned,447,False,
Dance To The Bands! 2 Recod Set Vintage 50's,1000,Pre-Owned,522,False,
"""GREMLINS TRAPPED"" - 33RPM  Vinyl 7"" Record & Story Book #4 - 1984 - Vintage",719,Brand New,899,True,
VTG 45 Records For Decoration Crafts Some Scratches Repurpose DYI Lot Of 85,799,Pre-Owned,999,True,
"Grace Jones-Cry Now, Laugh Later-Island 7-99917-VTG 1983 Dbl ""A"" DJ 45-N. Mint!!",799,Pre-Owned,500,False,
Country Happiness Vintage Vinyl Compilation LP 1977 4 Star Record 4S-SP-120,3500,Brand New,420,True,
EURYANTHE EJS 415 THE GOLDEN AGE OF OPERA PRIVATE RARE VTG #66,899,Pre-Owned,597,False,
Vintage Vinyl LP Charlie Rich She Called Me Baby,1998,Brand New,,False,
New ListingVintage Steve Winwood Talking Back To The Nigh Vinyl LP Ultrasonically Cleaned,675,Pre-Owned,522,False,
New ListingDukes Of Dixieland - “Tailgating” Vinyl LP 1967 Vintage Vinyl,1000,Pre-Owned,522,False,
Vtg Columbia CBS Sealed Carols & Candlelight 1974 Various Artists Record Album,1499,Brand New,1272,True,
Dawn Tuneweaving Vintage Vinyl Lp 1973 Bell Record 1112,1720,Pre-Owned,420,True,
New ListingTony Orlando & Dawn Lot of 9 1970s Vintage Vinyl LPs Pop Hits,800,Pre-Owned,747,False,
"New ListingRonnie Milsap “Turn That Radio On / Old Habits Are Hard To "" 7"" 45 rpm record",500,Pre-Owned,447,False,
"New ListingJohnny Cash ""The Vintage Years: 1955-1963"" Rhino LP 1987 RNLP 70229 nm/nm",1499,Pre-Owned,700,False,
Big Brother Feat. Ernie Joseph - Confusion,30000,Brand New,447,False,
"New ListingThe Mills Brothers “The Glow-Worm / Lazy River"" 7"" 45 rpm record, MCA-60125",500,Pre-Owned,447,False,
"🤠U-PICK $5 EA🤠  ""CLASSIC COUNTRY"" (EX TO SEALED) VINTAGE VINYL LP DISCOUNT LOT",500,Pre-Owned,500,False,
"New ListingStetsasonic No B.S. Allowed 12"" Vinyl Tommy Boy TB 973 Old School Hip Hop",2299,Pre-Owned,1126,False,
New ListingVINTAGE WILLIE NELSON'S GREATEST HITS VINYL LP 2RECORD SET 1981,1800,Pre-Owned,2065,True,
"Lot of 12 vintage Yugoslavia records, lot of twelve 7"" records",999,Pre-Owned,3499,False,
"Vintage Vinyl Record / LP Dicky Lee 1976 with ""9,999,999 Tears""",1998,Brand New,,False,
"Vintage Gospel Music ""And That's Enough"" On Vinyl",1000,Pre-Owned,447,False,
Paul Simon – Still Crazy After All These Years     Vintage LP,699,Pre-Owned,585,True,
New ListingBlack Box- Open Your Eyes 1991 GGM-91.23 Vinyl 12'' Vintage MADE IN ITALY,988,Pre-Owned,500,True,
"New ListingDon Howard - Oh Happy Day/You Went Away (78rpm 10"" 1952) Essex Records 311",699,Pre-Owned,552,True,
New ListingColumbia Goodyear The Great Songs Of Christmas 7 LP Vintage Holiday V/A EX!!!!,1848,Pre-Owned,1525,False,
New Listingvintage vinyl LP record Tchaikovsky by Eugene Ormandy and The Philly orchestra .,2000,Pre-Owned,447,False,
"New ListingColumbia37161 Frank Sinatra - Among My Souvenirs/September Song 10"" 78rpm 1946",499,Pre-Owned,552,True,
New ListingVtg 1971 Disneyland Record CHILD'S GARDEN OF VERSES Vinyl LP & Book Excellent!,699,Pre-Owned,499,False,
Vintage Vinyl Art Garfunkel Fate For Breakfast 1979 Columbia JC-35780,1995,Pre-Owned,447,False,
LUCREZIA EJS 535 THE GOLDEN AGE OF OPERA PRIVATE RARE VTG #157,3000,Pre-Owned,4000,True,
New ListingPeter Paul And Mary Album 1966 Vintage Vinyl LP Record,518,Pre-Owned,447,False,
"New ListingColumbia  38174 Doris Day & Buddy Clark - Love Somebody/Confess 10"" 78rpm 1948",799,Pre-Owned,552,True,
"Vintage 1976 Jazz Album ""Till The End Of Time"" Vol. 2 On Vinyl",800,Pre-Owned,447,False,
New ListingVINTAGE SET of 4 Dr. Seuss Vinyl LP Album Record RCA Records 1960/1965,2999,Pre-Owned,0,False,
RARE ROYAL TRUX Vintage 1997 PROMO POSTER for Singles CD L@@K,2185,Pre-Owned,0,False,
New ListingJohn Lennon Shaved Fish Best Of 1975 VG+ Vintage Vinyl Record Album O.I.S.,999,Pre-Owned,0,False,
VINYL Dean Martin - This Time I'm Swingin'!,2445,Brand New,,False,
New ListingVINYL - Vintage 45 Rpm Indianapolis 500 Motor Speedway Record Album IU Hoosiers,1000,Pre-Owned,0,False,
New ListingVintage 1967 Waylon Jennings Love Of The Common People Vinyl Stereo Album,1119,Pre-Owned,447,False,
"New ListingJunk Drawer Lot of 12 Male Singers Vintage Vinyl Records 33 rpm 12"" Kenny Rogers",4950,Pre-Owned,808,True,
The Oak Ridge Boys - Heartbeat Vintage Sealed Vinyl LP ***SEALED***,894,Brand New,0,False,
"Fantasy Three - It's Your Rock - 7"" Vinyl",1500,Brand New,550,False,47 sold
New ListingThe Traveling Wilburys - Volume One LP - 1988 Uk 1st Press - Vinyl Vintage,1868,Pre-Owned,0,False,
1986 - BEASTIE BOYS - LICENSED TO ILL LP - WALMART LIMITED EDITION CLEAR VINYL,3700,Brand New,722,False,
New ListingAT THE HOP! 1975 Record Vinyl LP 3 Records Set DXS 528 Brookville Records,1500,Pre-Owned,0,False,
New ListingCarol Lynn - Somehow & I'm As Lucky As I Can Be Vintage 45RPM RARE DISCONTINUED,4999,Pre-Owned,622,False,
New ListingVintage Sparky And The Talking Train 78 rpm Vinyl 3 Records Original Holder,1275,Pre-Owned,0,False,
New ListingSONS OF THE PIONEERS: Country Fare LP Country Vintage 1964,999,Pre-Owned,522,False,
Great Country Hits - Nice 'n' Easy vintage vinyl record -Various Artists,1299,Pre-Owned,447,False,
Grover Kemble Blow Daddy-O! Rare 1984 PRIVATE RELEASE LP (Vintage Vinyl SEALED,2500,Brand New,522,False,
Vintage Vinyl Record Masterwork Chorus Present Messiah Christmas Excerpts Tested,1377,Pre-Owned,522,False,
Vintage Black Record Album Book with Various Bing Crosby Vinyls,2000,Pre-Owned,897,False,
"Vintage The Byrds 7"" Vintage Vinyl All I really want to do/Mr. Tambourine Man",1700,Pre-Owned,447,False,
Vintage Vinyl Records - Lot Of 6 Lp Vinyl 2A,1998,Pre-Owned,799,False,
New ListingVintage Sparky And The Talking Train 78 rpm Vinyl 3 Records Original Holder,1275,Pre-Owned,0,False,
New ListingSONS OF THE PIONEERS: Country Fare LP Country Vintage 1964,999,Pre-Owned,522,False,
HSAS ‎~  Through The Fire ~ Vintage  Supergroup LP *See all pictures*,1399,Pre-Owned,585,True,
TIM MOORE BEHIND THE EYES VINTAGE VINYL RECORD FACTORY SEALED.,1199,Pre-Owned,1499,False,
"New ListingCapitol 15031 Stan Kenton - Soothe Me/Lover (10"" 78rpm 1948) Shellac Mono",699,Pre-Owned,552,True,
Vintage Vinyl Record ALISA Block Of Hell Blok Ada 1989 Melody,2700,Pre-Owned,3000,False,
"New ListingVintage ""Close Encounters Of The Third Kind"" Original Motion Picture Soundtrack",500,Pre-Owned,0,False,
New ListingWoody Woodpecker Record Reader 45 EP w/ Book Capitol EAXF-3032 VG Vintage,799,Pre-Owned,0,False,
New ListingLAWRENCE WELK POLKAS PICKWICK LP VINTAGE VINYL,999,Pre-Owned,522,False,
Lot Of 2 Vintage Kenny Rogers Records Greatest Hits And Gambler Also New Poster,2070,Pre-Owned,2250,False,
GUNTRAM EJS 313 THE GOLDEN AGE OF OPERA PRIVATE RARE VTG #4,3000,Pre-Owned,4000,True,
old records,3000,Pre-Owned,0,False,
New ListingThe Brothers Johnson Look Out For #1 Vintage Vinyl LP 1976 A&M Record SP-4567,999,Pre-Owned,447,False,
New ListingGuns N’ Roses / Appetite for Destruction. Vintage 1987 Vinyl LP. GHS 24148,5999,Pre-Owned,700,False,
"Warner Mack - Lot of 3 - 7"" Vintage Vinyl Records - 45RPM",1000,Pre-Owned,550,False,
"Vintage Soviet era vinyl record ""Melody"" Dialogue-3. 1989!",2500,Pre-Owned,2200,False,
"New ListingRonnie Milsap “(There's) No Gettin' Over Me / I Wouldn't Have "" 7"" 45 rpm record",500,Pre-Owned,447,False,
New ListingRed Sovine sings Country Fine Vintage 1970s LP Vinyl Record,1425,Pre-Owned,1197,False,
New ListingBay State IV our First One vintage SEALED,2929,Brand New,1050,False,
New Listing1970s MINT-EXC The 21st Century* – Child / See My Love Growin' Old 10364 45,746,Pre-Owned,899,False,
New ListingRolling Stones High Tide Green Grass lp In Shrink Taiwan Black Cat RaRe,800,Pre-Owned,0,False,
Vintage Hair The American Tribal Love-Rock Musical Vinyl Record WPRS 3962,1600,Pre-Owned,447,False,
Telstar and Jungle Fever by The Tornadoes 45 RPM Vintage Record Guaranteed Play,850,Pre-Owned,897,True,
New ListingJourney Departure 1980 Vintage Vinyl With Insert All Original,5000,Pre-Owned,1764,False,
LA JUIVE EJS 439 THE GOLDEN AGE OF OPERA PRIVATE RARE VTG #153,3000,Pre-Owned,4000,True,
Vintage 1982 Only You Sting D Potter Stereo Record 2501-S AM Records,1469,Pre-Owned,2449,True,
New Listing1960S VERY GOOD++  Cousin Cecil Brower- Old Fashion Country Hoedown 29500 lp33,664,Pre-Owned,699,False,
"Little Nipper Dog Sticker Sign, Vintage Replica, Vinyl Decal RCA Victor 5 Sizes",697,Brand New,,False,
"New ListingColumbia 36566 Harry James - One Dozen Roses (10"" 78rpm 1948) Shellac Mono",499,Pre-Owned,552,True,
New ListingVintage 1982 Scholastic Records  Dr Desoto By William Steig,1295,Pre-Owned,0,False,
New ListingVintage KISS Interview Picture Disc BAK Jem Records,7498,Pre-Owned,846,False,
"EPMD - Head Banger / Scratch Bring 12"" LP Rush Associated 42 74700 1992 Pressing",1998,Pre-Owned,600,False,
"New ListingColumbia 37048 Frank Sinatra - Five Minutes More/How Cute Can You Be? 10"" 78rpm",699,Pre-Owned,552,True,
Vintage Herb Alpert And The Tijuana Brass Greatest Hits Vinyl LP A&M SP 4245 EX,1499,Pre-Owned,447,False,
"Sunscreem - Looking At You 12"" Vinyl EX Columbia Cutout VTG",1100,Pre-Owned,600,False,
POTPOURRI EJS 418 THE GOLDEN AGE OF OPERA PRIVATE RARE VTG #9,3000,Pre-Owned,4000,True,
New ListingKenny Rogers Christmas LP 1981 Vintage Vinyl EUC,1000,Pre-Owned,522,False,
"New ListingForce M.D.’s Beat Me Girl 12"" Vinyl Tommy Boy TB 851-B Promo Old School",1499,Pre-Owned,1126,False,
1979 - SUGARHILL GANG - RAPPER'S DELIGHT - SUGARHILL RECORDS ORIGINAL PRESSING,1499,Pre-Owned,447,True,
New ListingVan Halen ~ Van Halen II ~ Vintage GERMAN IMPORT LP Warner Bros K 56 616,2999,Pre-Owned,595,False,
New ListingHAROLD MELVIN & THE BLUE NOTES WAKE UP EVERYBODY 1975 LP VINTAGE VINYL,1200,Pre-Owned,447,False,
"New ListingLos Tres Ases ""Exitos Con Los"" 1959 RCA Victor 800644-5 Ecuador Used LP VG+",2999,Pre-Owned,822,False,
Sue Harris - Hammers & Tongues * VG+ * Vintage Vinyl * FRR 020,500,Pre-Owned,500,True,
"New ListingHelen Reddy, Ear Candy 1977 Capitol Records Album LP Vintage Vinyl",1000,Pre-Owned,522,False,
Ballet Music Aida & Faust Vintage Vinyl Record Album Verdi Gounod ML 4515,900,Pre-Owned,,True,
New ListingTOM JONES LIVE IN LAS VEGAS 1969 Vintage Vinyl LP,1000,Pre-Owned,522,False,
NEW Vintage Vinyl PASADENA WE LOVE YOU Sealed 1983,3320,Brand New,8300,False,
New ListingRamsey Lewis - Salongo - 1976 Columbia Records PC 34173 Vinyl LP Record Vintage,1998,Pre-Owned,0,False,
New ListingTHE PRESIDENTS / A MUSICAL BIOGRAPHY ~ WALTER BRENNAN ~ VINTAGE LP ~ VG+/EX,800,Pre-Owned,522,False,
New ListingElvis Presley That’s The Way It Is LP 1970 RCA Victor LSP-4445 Vinyl,2499,Pre-Owned,0,False,
studio 78 thank god its friday 1978 vintage vinyl Record New Factory Sealed,2000,Brand New,522,False,
"New ListingElvis Presley Love Me Tender & Anyway You Want Me 7"" 45RPM 1956 RCA Victor Vtg",3295,Pre-Owned,522,True,
New ListingVintage General Electric Show N Tell Pinocchio 33 Record,1295,Pre-Owned,0,False,
New ListingJefferson Starship - Red Octopus / 1975 / BFL1-0999 Vintage Vinyl LP,1499,Pre-Owned,522,False,
Vintage Record Collection Of 10 Records,4796,Pre-Owned,5995,False,
Vintage Vinyl Record THE COMMODORES,670,Pre-Owned,447,False,
